# Randomly generate gene expression data
ENSEMBL_Gene_ID	fold_change	adjusted_p_value	gene_length	chromosome
ENSG0000024723	-6.701067406167425	0.1484	67869	Chr11
ENSG0000024724	-0.7519167023463152	0.8922	51631	Chr5
ENSG0000024725	-8.059289247287833	0.8502	36533	Chr18
ENSG0000024726	5.68566206414617	0.4913	21640	Chr5
ENSG0000024727	2.665256621242022	0.56	35338	Chr1
ENSG0000024728	2.1248668220106057	0.8995	26623	Chr16
ENSG0000024729	-6.44976493708624	0.4503	46792	Chr14
ENSG0000024730	3.2338719094596318	0.0384	23105	Chr1
ENSG0000024731	-11.045400832733039	0.3071	30129	Chr6
ENSG0000024732	3.855366432488748	0.2512	19497	Chr1
ENSG0000024733	-6.939217124655949	0.7043	64396	Chr2
ENSG0000024734	3.5801661214232103	0.3146	33099	Chr22
ENSG0000024735	2.4365334489785346	0.7252	1842	Chr22
ENSG0000024736	-1.7515963365714824	0.9263	50449	Chr21
ENSG0000024737	1.9116062385482822	0.9261	109977	Chr2
ENSG0000024738	-3.5885663131621017	0.4892	145593	Chr11
ENSG0000024739	1.8638889967232677	0.5414	6195	Chr16
ENSG0000024740	5.942736454988971	0.14	89583	Chr15
ENSG0000024741	-2.807936117526457	0.5631	32222	Chr15
ENSG0000024742	-6.602166688180114	0.5247	9206	Chr2
ENSG0000024743	3.8491358133455185	0.9701	45012	Chr20
ENSG0000024744	3.3674544968202227	0.0907	17586	Chr20
ENSG0000024745	-2.7775495380277935	0.4956	136746	Chr6
ENSG0000024746	-0.8937525760845356	0.4121	43875	Chr11
ENSG0000024747	-2.073059100480362	0.7507	3563	Chr1
ENSG0000024748	-6.268673481791582	0.7309	72513	Chr12
ENSG0000024749	-3.19894705501498	0.4206	38264	Chr1
ENSG0000024750	1.217459230728514	0.3458	80613	Chr3
ENSG0000024751	-2.187528872402501	0.0839	9737	Chr16
ENSG0000024752	5.036371612757159	0.9399	30667	Chr8
ENSG0000024753	-1.4438136007024611	0.1829	17367	Chr19
ENSG0000024754	-0.14180066753556023	0.6747	30442	Chr10
ENSG0000024755	10.779185478698313	0.58	33165	Chr2
ENSG0000024756	-5.32043627428302	0.0076	4014	Chr8
ENSG0000024757	-4.540890912188756	0.8382	74588	Chr15
ENSG0000024758	-1.6242412155164088	0.492	113588	Chr12
ENSG0000024759	-1.1537066940988618	0.7217	47940	Chr2
ENSG0000024760	-8.420890105626112	0.7989	29633	Chr20
ENSG0000024761	-4.588270997041579	0.8261	3990	Chr10
ENSG0000024762	5.766394659178356	0.9069	11537	Chr21
ENSG0000024763	-7.675094367722643	0.7636	45447	Chr18
ENSG0000024764	9.88926361601499	0.2193	19650	Chr6
ENSG0000024765	1.6851405060508506	0.1938	20844	Chr2
ENSG0000024766	3.620396382246727	0.9905	64021	Chr14
ENSG0000024767	-4.4380917183748245	0.8067	13670	Chr2
ENSG0000024768	3.712802199142988	0.813	60392	Chr22
ENSG0000024769	-2.437318125666595	0.5179	3907	Chr14
ENSG0000024770	1.768718241494566	0.2202	5174	Chr22
ENSG0000024771	-1.0912768743206336	0.9576	2484	Chr4
ENSG0000024772	-6.789715078731076	0.092	102387	Chr12
ENSG0000024773	-6.099646589705463	0.6903	34689	Chr1
ENSG0000024774	4.660530150341642	0.2784	39699	Chr11
ENSG0000024775	-6.496348259590911	0.0326	58849	Chr17
ENSG0000024776	-2.6093663944940633	0.8113	24870	Chr13
ENSG0000024777	3.928310711938921	0.0257	69120	Chr7
ENSG0000024778	3.7145536291534613	0.6061	58398	Chr20
ENSG0000024779	1.3607295171990794	0.0492	33225	Chr7
ENSG0000024780	-4.80300485319126	0.8527	20834	Chr13
ENSG0000024781	-1.8157201884257335	0.6048	31317	Chr11
ENSG0000024782	-4.196855266278866	0.7168	9346	Chr8
ENSG0000024783	-2.558171917363567	0.005	39216	Chr9
ENSG0000024784	-10.102622337757712	0.829	13250	Chr9
ENSG0000024785	-0.15352855056906264	0.2806	26743	Chr20
ENSG0000024786	-3.83685863858263	0.3633	20337	Chr20
ENSG0000024787	-2.6135550824955915	0.772	8440	Chr19
ENSG0000024788	-8.18812361581626	0.843	3441	Chr6
ENSG0000024789	-8.315987281956865	0.0217	49694	Chr2
ENSG0000024790	-4.957297434675033	0.6402	51912	Chr4
ENSG0000024791	9.091945301872393	0.6296	68363	Chr12
ENSG0000024792	2.600237207122713	0.6991	81914	Chr23
ENSG0000024793	-4.0917633810747684	0.5063	18051	Chr10
ENSG0000024794	7.252566364951933	0.0999	50729	Chr3
ENSG0000024795	2.670544851135379	0.1608	80511	Chr1
ENSG0000024796	6.4592560671812915	0.0332	55406	Chr15
ENSG0000024797	4.0235212731066134	0.6254	53736	Chr6
ENSG0000024798	-4.257378275491382	0.2253	35748	Chr3
ENSG0000024799	2.869905433640569	0.3786	22049	Chr3
ENSG0000024800	9.38053734399338	0.9993	25810	Chr22
ENSG0000024801	-2.1902995620050256	0.3464	3444	Chr22
ENSG0000024802	2.1453125490328535	0.4776	28701	Chr18
ENSG0000024803	-4.068773708971312	0.3256	293	Chr7
ENSG0000024804	6.758139562090829	0.5528	74576	Chr5
ENSG0000024805	4.664321174902522	0.9718	4133	Chr22
ENSG0000024806	9.596014091119956	0.6453	23123	Chr21
ENSG0000024807	-2.5819588717137836	0.7235	22690	Chr8
ENSG0000024808	0.16540218077714702	0.7421	38561	Chr7
ENSG0000024809	-0.6279591640955384	0.0183	9827	Chr2
ENSG0000024810	-6.195353981322999	0.4402	5843	Chr12
ENSG0000024811	7.042698070432274	0.8239	14172	Chr14
ENSG0000024812	5.032627029416222	0.4115	43208	Chr18
ENSG0000024813	0.42341179258570005	0.7199	30084	Chr22
ENSG0000024814	-1.2398269776499078	0.8689	41235	Chr16
ENSG0000024815	0.12954440006706894	0.7757	50654	Chr23
ENSG0000024816	-1.3415198467397635	0.678	31274	Chr5
ENSG0000024817	-8.6182812669303	0.2679	20082	Chr17
ENSG0000024818	2.4068011784495456	0.8655	22284	Chr14
ENSG0000024819	-3.1000306021973953	0.2179	9766	Chr1
ENSG0000024820	2.9797297187915524	0.4762	77629	Chr6
ENSG0000024821	-4.315383416725107	0.2202	16140	Chr2
ENSG0000024822	-1.0503449138238992	0.1535	56922	Chr15
ENSG0000024823	3.3894502177546744	0.4967	40425	Chr14
ENSG0000024824	-1.3734335778499034	0.0731	40132	Chr7
ENSG0000024825	-3.256397623104817	0.0037	81612	Chr5
ENSG0000024826	-4.322691522333372	0.2913	77283	Chr1
ENSG0000024827	-0.7444610392260027	0.4294	9518	Chr10
ENSG0000024828	-5.630265281733434	0.9001	24916	Chr14
ENSG0000024829	-5.462931444268845	0.5159	131989	Chr1
ENSG0000024830	-1.3716244033203095	0.1764	12256	Chr14
ENSG0000024831	-7.524668747364683	0.7033	5386	Chr18
ENSG0000024832	2.7720937785838173	0.5551	120721	Chr20
ENSG0000024833	-2.921027216123967	0.4599	43962	Chr1
ENSG0000024834	2.4863364527648244	0.2045	3954	Chr8
ENSG0000024835	6.122288307275351	0.7139	3249	Chr17
ENSG0000024836	4.322813395411964	0.2136	66286	Chr23
ENSG0000024837	-2.7732395578288878	0.353	45903	Chr4
ENSG0000024838	1.7397323888886984	0.255	15984	Chr10
ENSG0000024839	0.299694771656341	0.3813	21061	Chr10
ENSG0000024840	5.064760398816363	0.9681	44465	Chr1
ENSG0000024841	8.84315517157212	0.1246	12291	Chr10
ENSG0000024842	-3.7541385888430123	0.0944	82922	Chr11
ENSG0000024843	1.5627263743959858	0.3481	21884	Chr5
ENSG0000024844	5.1427706044672465	0.1153	27548	Chr16
ENSG0000024845	-6.547576005640852	0.2016	7448	Chr3
ENSG0000024846	8.2410351032218	0.963	35362	Chr8
ENSG0000024847	-2.999135149682572	0.3646	62287	Chr2
ENSG0000024848	7.160641900008686	0.2956	52776	Chr15
ENSG0000024849	5.015029532297709	0.6358	65940	Chr1
ENSG0000024850	7.7759688003703005	0.9451	61761	Chr22
ENSG0000024851	-3.5020470207883743	0.5114	31787	Chr5
ENSG0000024852	4.262582486096585	0.3378	11558	Chr2
ENSG0000024853	0.6719702728900561	0.6519	4306	Chr16
ENSG0000024854	0.09799775855380459	0.5241	87890	Chr10
ENSG0000024855	-3.673565297490237	0.107	21159	Chr17
ENSG0000024856	-2.8888537904486684	0.5716	39522	Chr13
ENSG0000024857	6.704049500209843	0.082	66017	Chr11
ENSG0000024858	4.589424890727939	0.5671	63790	Chr10
ENSG0000024859	2.6855970595047634	0.601	11975	Chr22
ENSG0000024860	-2.897930302949672	0.55	32750	Chr8
ENSG0000024861	-0.09263509857775493	0.3823	5323	Chr23
ENSG0000024862	2.3535933781627176	0.5819	32654	Chr20
ENSG0000024863	-2.7985482088243026	0.0375	61560	Chr12
ENSG0000024864	-7.410472642569883	0.7588	11729	Chr11
ENSG0000024865	-1.2530885083453203	0.423	23539	Chr6
ENSG0000024866	-5.176706778680065	0.9342	5171	Chr12
ENSG0000024867	0.9959560795238105	0.9932	7853	Chr2
ENSG0000024868	-5.081933780697836	0.4996	1474	Chr8
ENSG0000024869	-1.229763823425806	0.4379	92614	Chr10
ENSG0000024870	-1.1044158909898276	0.7369	32450	Chr3
ENSG0000024871	0.5900566569367065	0.0792	20673	Chr16
ENSG0000024872	0.5065092003782148	0.1888	34719	Chr3
ENSG0000024873	-3.5934538218567535	0.8834	24182	Chr3
ENSG0000024874	3.4568052445091633	0.8131	56132	Chr17
ENSG0000024875	3.963643648802326	0.783	18556	Chr15
ENSG0000024876	-2.2499774349905084	0.8035	5815	Chr10
ENSG0000024877	3.6102620345092165	0.5718	2590	Chr6
ENSG0000024878	0.2775920408039861	0.5549	61944	Chr7
ENSG0000024879	1.4078957169626016	0.0762	21601	Chr9
ENSG0000024880	1.89264946737714	0.177	61064	Chr14
ENSG0000024881	7.670972860451388	0.2708	71794	Chr1
ENSG0000024882	1.285844483110381	0.1486	5484	Chr1
ENSG0000024883	-1.1095193956470082	0.3703	50409	Chr8
ENSG0000024884	0.052445890126943506	0.558	119732	Chr3
ENSG0000024885	-2.0932532833459674	0.6364	6743	Chr17
ENSG0000024886	-0.9183971148024799	0.2036	4754	Chr2
ENSG0000024887	-3.2386868588155653	0.1232	34462	Chr15
ENSG0000024888	0.5501648599714694	0.3495	21060	Chr5
ENSG0000024889	-6.501493585568201	0.874	38114	Chr10
ENSG0000024890	7.4197313648087135	0.2871	68335	Chr8
ENSG0000024891	-4.181677164178338	0.1166	64304	Chr9
ENSG0000024892	1.9349448696282843	0.7592	71206	Chr8
ENSG0000024893	1.2198792376092147	0.9923	14573	Chr17
ENSG0000024894	-1.3833782844337297	0.8984	23135	Chr22
ENSG0000024895	-3.6437695576894864	0.9331	8426	Chr13
ENSG0000024896	-4.445324506149952	0.3167	14386	Chr19
ENSG0000024897	3.067696693011484	0.237	6720	Chr23
ENSG0000024898	3.2048032297108997	0.3061	35003	Chr22
ENSG0000024899	1.1537959144507253	0.6332	28093	Chr15
ENSG0000024900	4.81271127389393	0.5593	38856	Chr18
ENSG0000024901	0.5163025708549369	0.8547	140034	Chr9
ENSG0000024902	-3.350183985467189	0.939	70589	Chr19
ENSG0000024903	0.34401703403862666	0.1747	21494	Chr22
ENSG0000024904	-0.3207490297163795	0.3966	19463	Chr6
ENSG0000024905	-0.8500336001662028	0.929	36929	Chr21
ENSG0000024906	1.8126524420068422	0.1364	6475	Chr9
ENSG0000024907	1.4142836665969793	0.3304	20621	Chr13
ENSG0000024908	0.8687432724024396	0.1978	67420	Chr21
ENSG0000024909	-0.38678614981717957	0.0764	45865	Chr2
ENSG0000024910	6.80873104947249	0.339	524	Chr23
ENSG0000024911	0.0941261560708679	0.1991	19567	Chr5
ENSG0000024912	-6.177810251956548	0.2052	16761	Chr14
ENSG0000024913	8.744867267901496	0.8619	18248	Chr12
ENSG0000024914	-1.039215209210908	0.198	55631	Chr6
ENSG0000024915	-5.575415675391641	0.7975	90966	Chr20
ENSG0000024916	1.4450062300054576	0.6248	14071	Chr22
ENSG0000024917	1.4756015901130313	0.2418	54657	Chr17
ENSG0000024918	-4.15261652043887	0.2516	19041	Chr4
ENSG0000024919	-2.0252477282570345	0.789	52104	Chr3
ENSG0000024920	-10.31165337434539	0.7159	5467	Chr4
ENSG0000024921	6.889777411577279	0.5047	9343	Chr4
ENSG0000024922	-1.4964950160885797	0.1823	45663	Chr2
ENSG0000024923	-2.568546910214617	0.7439	54485	Chr7
ENSG0000024924	-4.907642124040289	0.1333	26827	Chr2
ENSG0000024925	-12.136523520201461	0.0036	11896	Chr20
ENSG0000024926	5.3231427907706	0.2685	88572	Chr17
ENSG0000024927	1.121604946465184	0.1245	101333	Chr21
ENSG0000024928	-7.284619164568085	0.8406	13459	Chr15
ENSG0000024929	1.2470277078498995	0.6065	24163	Chr14
ENSG0000024930	2.665591945730857	0.0151	73092	Chr4
ENSG0000024931	2.8376482424188305	0.5005	96830	Chr6
ENSG0000024932	7.374009820136389	0.8918	86296	Chr4
ENSG0000024933	10.044887258814065	0.8602	61948	Chr5
ENSG0000024934	-1.2752392097040524	0.0807	72089	Chr9
ENSG0000024935	0.9157025959254654	0.5864	109767	Chr22
ENSG0000024936	-0.5691063240165516	0.3884	88435	Chr6
ENSG0000024937	-2.331798920395785	0.6882	11027	Chr2
ENSG0000024938	-4.35119210982165	0.5322	79167	Chr17
ENSG0000024939	2.912363458197696	0.6234	14486	Chr13
ENSG0000024940	-1.2772103100803078	0.5474	49925	Chr10
ENSG0000024941	2.8704682769216165	0.6691	92784	Chr16
ENSG0000024942	4.418117584120596	0.2421	9906	Chr12
ENSG0000024943	-7.56756403409034	0.9786	44306	Chr14
ENSG0000024944	2.5685992177651276	0.7803	8360	Chr1
ENSG0000024945	-1.830052844765508	0.8536	31911	Chr12
ENSG0000024946	-13.297196705235258	0.2357	52861	Chr1
ENSG0000024947	2.0212227029028176	0.9142	70256	Chr16
ENSG0000024948	0.10348056289766767	0.8286	71065	Chr18
ENSG0000024949	4.23436669966598	0.206	92676	Chr9
ENSG0000024950	8.87669694782183	0.7462	38050	Chr23
ENSG0000024951	1.943881362921277	0.8024	9808	Chr15
ENSG0000024952	4.973138438830037	0.3246	89402	Chr20
ENSG0000024953	7.448362603056339	0.2703	23623	Chr21
ENSG0000024954	1.0531050443236438	0.6991	54875	Chr14
ENSG0000024955	-0.6753324224313974	0.9897	66593	Chr14
ENSG0000024956	-6.272581457156007	0.6258	53796	Chr19
ENSG0000024957	-1.7700581573629923	0.1944	19929	Chr4
ENSG0000024958	-3.2811675303183465	0.5728	16673	Chr7
ENSG0000024959	5.978902421288673	0.2567	77063	Chr19
ENSG0000024960	-3.7514446095119887	0.6237	13730	Chr9
ENSG0000024961	-3.621285984949925	0.9118	4536	Chr7
ENSG0000024962	4.912723530295421	0.4523	62439	Chr11
ENSG0000024963	-0.19722719820656914	0.7783	3690	Chr7
ENSG0000024964	9.214137320690643	0.092	12596	Chr8
ENSG0000024965	-1.1989848926709452	0.6374	326	Chr13
ENSG0000024966	-3.16625259880055	0.2436	75813	Chr12
ENSG0000024967	-3.4301701027649494	0.9337	52701	Chr12
ENSG0000024968	-0.7031716117399429	0.1953	85175	Chr12
ENSG0000024969	-3.089841298097414	0.0044	28659	Chr13
ENSG0000024970	4.187914550495921	0.1508	16426	Chr17
ENSG0000024971	4.0781231350696165	0.7139	21153	Chr20
ENSG0000024972	2.8478105045300657	0.3821	39518	Chr16
ENSG0000024973	2.3863494045946543	0.4882	43696	Chr22
ENSG0000024974	4.558708683096134	0.4099	41793	Chr14
ENSG0000024975	3.6123799011268614	0.1615	133345	Chr19
ENSG0000024976	-3.9252610477391854	0.862	72572	Chr19
ENSG0000024977	-2.008371136477685	0.7235	7182	Chr7
ENSG0000024978	-0.9994384537799429	0.1891	8020	Chr10
ENSG0000024979	1.1731751629389844	0.5126	67353	Chr14
ENSG0000024980	-2.0933229437503207	0.98	73109	Chr21
ENSG0000024981	-6.22715275697238	0.745	43221	Chr15
ENSG0000024982	5.668351686856168	0.3919	25272	Chr21
ENSG0000024983	3.5474435244332407	0.8284	24497	Chr19
ENSG0000024984	3.4560953465534547	0.5435	53347	Chr19
ENSG0000024985	-0.9948239626932852	0.3935	28	Chr23
ENSG0000024986	5.787347560022957	0.9817	6857	Chr15
ENSG0000024987	-2.8540619341157463	0.4308	56491	Chr8
ENSG0000024988	2.757975105569538	0.577	29322	Chr9
ENSG0000024989	5.556761920157205	0.9797	12743	Chr21
ENSG0000024990	-3.879439775051069	0.8002	46570	Chr7
ENSG0000024991	-8.62354978866822	0.972	84845	Chr20
ENSG0000024992	7.157059489424846	0.5662	16764	Chr18
ENSG0000024993	-3.153082534854987	0.0089	34922	Chr6
ENSG0000024994	-2.5137001107015196	0.9341	41550	Chr22
ENSG0000024995	2.8992667456886627	0.2349	56972	Chr4
ENSG0000024996	6.9497053915727935	0.5342	184	Chr8
ENSG0000024997	6.710674704669159	0.7205	19924	Chr23
ENSG0000024998	-1.1808715660484526	0.0193	21198	Chr1
ENSG0000024999	6.4201553184643645	0.9673	46823	Chr20
ENSG0000025000	7.49036128194156	0.4343	71013	Chr17
ENSG0000025001	7.025308498771609	0.1895	50178	Chr11
ENSG0000025002	3.4582485147457023	0.1487	84412	Chr15
ENSG0000025003	-2.964680657025232	0.1881	17343	Chr20
ENSG0000025004	-5.332565663032293	0.5682	100712	Chr2
ENSG0000025005	3.0179597228704846	0.6323	28322	Chr18
ENSG0000025006	-3.9808014823123754	0.946	36461	Chr6
ENSG0000025007	1.3711361764882737	0.0854	11797	Chr7
ENSG0000025008	2.683187423348788	0.4039	10056	Chr16
ENSG0000025009	-4.606784453002656	0.279	6211	Chr10
ENSG0000025010	-1.3363001727189454	0.5075	17578	Chr19
ENSG0000025011	7.449508650264901	0.4435	6577	Chr6
ENSG0000025012	9.003394350464657	0.1994	21508	Chr2
ENSG0000025013	-5.616464117255003	0.4304	94723	Chr6
ENSG0000025014	-6.830203146131913	0.108	722	Chr10
ENSG0000025015	0.7942167637000591	0.0699	66609	Chr3
ENSG0000025016	2.8631843271268065	0.4035	32785	Chr15
ENSG0000025017	5.0730384040831265	0.9718	31168	Chr2
ENSG0000025018	5.511168055444111	0.5459	5312	Chr2
ENSG0000025019	-2.2813247934269425	0.415	32390	Chr6
ENSG0000025020	-3.1935269973451046	0.1134	1561	Chr9
ENSG0000025021	-5.581461751644595	0.2925	53518	Chr16
ENSG0000025022	0.7930596694884902	0.1809	63840	Chr13
ENSG0000025023	-1.5378746507957488	0.7911	81762	Chr16
ENSG0000025024	-0.5470970280233607	0.3666	46049	Chr8
ENSG0000025025	4.798209202092468	0.2104	11956	Chr18
ENSG0000025026	2.006119528409955	0.125	74206	Chr16
ENSG0000025027	8.432684334032643	0.1298	19306	Chr17
ENSG0000025028	3.1900420851217364	0.7619	158	Chr7
ENSG0000025029	-2.1222340043989067	0.8468	18314	Chr11
ENSG0000025030	6.377682282696497	0.1291	65700	Chr13
ENSG0000025031	-2.1591936519733284	0.2245	32782	Chr13
ENSG0000025032	11.18086581563755	0.4207	69498	Chr13
ENSG0000025033	-0.2817952472589465	0.3501	74346	Chr4
ENSG0000025034	-0.6583874825479832	0.1329	41481	Chr3
ENSG0000025035	-6.226942321632555	0.1106	2202	Chr3
ENSG0000025036	2.433906973850158	0.1558	33116	Chr20
ENSG0000025037	4.59700801045891	0.8091	127918	Chr14
ENSG0000025038	11.05865767790739	0.3233	28760	Chr22
ENSG0000025039	3.896128609105975	0.3665	88933	Chr19
ENSG0000025040	1.265321640416151	0.855	129152	Chr3
ENSG0000025041	4.438902460809847	0.5593	46685	Chr4
ENSG0000025042	0.856704791080818	0.1628	39916	Chr10
ENSG0000025043	0.45139889883639905	0.5424	2453	Chr1
ENSG0000025044	3.836430071059276	0.0681	5794	Chr1
ENSG0000025045	1.0943410931598938	0.2346	51269	Chr18
ENSG0000025046	-3.276438358568728	0.742	90896	Chr14
ENSG0000025047	1.9116303382544766	0.0025	51028	Chr21
ENSG0000025048	-4.576449664275461	0.3709	10092	Chr5
ENSG0000025049	-0.4699070409161165	0.0871	172007	Chr14
ENSG0000025050	-5.84653014307964	0.1507	6354	Chr12
ENSG0000025051	4.089252960809109	0.7417	86126	Chr7
ENSG0000025052	-3.5744224918670655	0.7744	84938	Chr6
ENSG0000025053	4.916314343658873	0.4405	84433	Chr22
ENSG0000025054	-0.2025737334785577	0.3761	18836	Chr2
ENSG0000025055	-3.2359621197345447	0.1016	8195	Chr19
ENSG0000025056	-9.043126538229883	0.8342	54408	Chr8
ENSG0000025057	7.799515729104904	0.6098	36849	Chr15
ENSG0000025058	-1.9209222501691032	0.71	19710	Chr19
ENSG0000025059	0.043314261647047325	0.3926	47204	Chr7
ENSG0000025060	0.5167250229865091	0.7399	4569	Chr4
ENSG0000025061	10.07847501521484	0.3364	109259	Chr11
ENSG0000025062	1.5631341314972564	0.7398	37542	Chr10
ENSG0000025063	3.3173807461321663	0.301	101755	Chr9
ENSG0000025064	3.600931519932776	0.0035	17522	Chr1
ENSG0000025065	-6.60923814893589	0.568	29189	Chr4
ENSG0000025066	6.084105283268984	0.2426	8937	Chr22
ENSG0000025067	1.922012982251782	0.2094	29907	Chr11
ENSG0000025068	-1.1292529451839113	0.9142	6539	Chr18
ENSG0000025069	-4.35378154089229	0.6875	28946	Chr17
ENSG0000025070	5.15747984375757	0.9916	87803	Chr1
ENSG0000025071	12.244838976145239	0.6594	5758	Chr8
ENSG0000025072	1.8099251659271829	0.9439	6114	Chr18
ENSG0000025073	4.89855269682327	0.1194	4587	Chr1
ENSG0000025074	1.393589636398696	0.1314	41830	Chr15
ENSG0000025075	-0.5294190057657697	0.7177	12786	Chr6
ENSG0000025076	3.1567704385494677	0.9907	7512	Chr15
ENSG0000025077	4.150672635409939	0.8321	50807	Chr9
ENSG0000025078	3.660448367881826	0.3584	47104	Chr15
ENSG0000025079	4.210872008910041	0.5008	54853	Chr6
ENSG0000025080	2.7406912246005533	0.1444	8846	Chr10
ENSG0000025081	-1.059711892190785	0.205	39035	Chr19
ENSG0000025082	9.646222826273128	0.0765	11741	Chr16
ENSG0000025083	12.271657107339223	0.4787	13152	Chr19
ENSG0000025084	-2.4561659696738096	0.788	19765	Chr6
ENSG0000025085	-0.2732160862539681	0.2253	34956	Chr23
ENSG0000025086	-4.064947288274047	0.8626	46353	Chr13
ENSG0000025087	2.038643422980588	0.9427	69187	Chr13
ENSG0000025088	4.325999840706453	0.2944	31032	Chr8
ENSG0000025089	6.429715546744007	0.3053	12759	Chr14
ENSG0000025090	4.979920217188254	0.9868	35620	Chr8
ENSG0000025091	-3.984129457103566	0.2586	10905	Chr6
ENSG0000025092	-3.3619744730968626	0.4819	46270	Chr10
ENSG0000025093	3.7466792374214277	0.3482	75452	Chr17
ENSG0000025094	-6.611562546522963	0.1254	81708	Chr6
ENSG0000025095	-0.600285608940513	0.8012	27566	Chr19
ENSG0000025096	1.4916787946918022	0.1638	22391	Chr21
ENSG0000025097	4.730758045552514	0.3304	15926	Chr21
ENSG0000025098	1.3102283645912847	0.6113	39419	Chr16
ENSG0000025099	3.5094917189447243	0.1707	10471	Chr7
ENSG0000025100	6.398766982169198	0.7565	6060	Chr4
ENSG0000025101	2.8185201016419303	0.8886	34093	Chr2
ENSG0000025102	-8.224601037604955	0.4734	46184	Chr13
ENSG0000025103	2.1514042021443993	0.6783	10204	Chr20
ENSG0000025104	-4.921368084740264	0.1565	120883	Chr11
ENSG0000025105	-3.352461459421356	0.1743	54844	Chr3
ENSG0000025106	0.3613699683543332	0.3138	649	Chr23
ENSG0000025107	3.3194212404135	0.3737	21345	Chr8
ENSG0000025108	-5.062748726751478	0.6497	2320	Chr16
ENSG0000025109	-3.672788516620474	0.7748	6219	Chr4
ENSG0000025110	1.0396440208402344	0.46	15827	Chr19
ENSG0000025111	-7.25864257720434	0.982	8071	Chr6
ENSG0000025112	2.54361011174701	0.8136	11990	Chr14
ENSG0000025113	-6.04574515968393	0.3144	33430	Chr14
ENSG0000025114	-6.663669155971595	0.2184	41179	Chr10
ENSG0000025115	-1.518583653020247	0.8863	45499	Chr10
ENSG0000025116	8.833470004051305	0.3365	124893	Chr4
ENSG0000025117	0.24036895298568373	0.4045	9932	Chr8
ENSG0000025118	1.017795193218831	0.7169	68889	Chr14
ENSG0000025119	-9.685219449477502	0.0822	24580	Chr12
ENSG0000025120	-6.095559973294328	0.8931	60941	Chr19
ENSG0000025121	8.757370804435729	0.6426	90365	Chr13
ENSG0000025122	-2.8762435524836683	0.4962	42137	Chr23
ENSG0000025123	-1.9241441823675898	0.1882	13956	Chr16
ENSG0000025124	2.470054485176769	0.9484	23591	Chr15
ENSG0000025125	-0.9725147189827794	0.374	16685	Chr22
ENSG0000025126	8.902572433748515	0.7766	34905	Chr6
ENSG0000025127	2.3112198624621687	0.0204	82387	Chr18
ENSG0000025128	4.835980055783366	0.1593	27591	Chr1
ENSG0000025129	2.9961062331767385	0.7861	73783	Chr8
ENSG0000025130	2.1974244059606556	0.2601	113367	Chr2
ENSG0000025131	1.8042284262573807	0.5582	40329	Chr5
